id_detalle,id_pedido,id_producto,cantidad,precio_unitario
6553,2552,10,2,421000
6554,2553,7,1,90000
6555,2553,1,2,147000
6556,2553,10,2,421000
6557,2554,8,2,236000
6558,2555,24,3,49000
6559,2555,22,1,32000
6560,2555,1,3,147000
6561,2556,25,3,55000
6562,2557,10,3,421000
6563,2557,19,2,131000
6564,2557,18,1,147000
6565,2558,14,46,252000
6566,2558,21,65,67000
6567,2558,8,54,236000
6568,2558,24,21,49000
6569,2558,19,15,131000
6570,2559,19,71,131000
6571,2559,14,43,252000
6572,2560,2,29,251000
6573,2560,3,42,212000
6574,2560,21,77,67000
6575,2561,3,45,212000
6576,2561,7,33,90000
6577,2561,1,61,147000
6578,2561,24,51,49000
6579,2561,20,33,43000
6580,2562,20,73,43000
6581,2562,25,57,55000
6582,2562,13,19,463000
6583,2562,15,40,87000
6584,2562,8,46,236000
6585,2563,3,44,212000
6586,2563,5,17,108000
6587,2563,11,47,187000
6588,2563,9,68,188000
6589,2564,12,43,510000
6590,2564,22,18,32000
6591,2564,17,79,108000
6592,2564,1,22,147000
6593,2565,20,29,43000
6594,2565,19,49,131000
6595,2565,13,24,463000
6596,2565,21,34,67000
6597,2566,2,27,251000
6598,2566,11,58,187000
6599,2566,1,72,147000
6600,2567,11,35,187000
6601,2567,14,11,252000
6602,2567,4,45,188000
6603,2567,1,16,147000
6604,2567,2,45,251000
6605,2568,6,21,108000
6606,2568,13,55,463000
6607,2568,17,42,108000
6608,2568,4,36,188000
6609,2569,8,53,236000
6610,2569,1,28,147000
6611,2569,17,51,108000
6612,2569,4,43,188000
6613,2569,21,56,67000
6614,2570,19,30,131000
6615,2570,14,36,252000
6616,2570,18,49,147000
6617,2570,25,12,55000
6618,2571,10,37,421000
6619,2571,17,10,108000
6620,2571,12,53,510000
6621,2572,7,2,90000
6622,2572,1,1,147000
6623,2573,16,101,87000
6624,2573,15,91,87000
6625,2573,19,31,131000
6626,2574,1,94,147000
6627,2574,4,21,188000
6628,2574,12,52,510000
6629,2574,2,91,251000
6630,2574,7,31,90000
6631,2575,7,3,90000
6632,2575,24,3,49000
6633,2576,23,1,43000
6634,2577,6,2,108000
6635,2577,8,3,236000
6636,2577,22,3,32000
6637,2578,21,2,67000
6638,2579,23,3,43000
6639,2580,13,3,463000
6640,2581,3,1,212000
6641,2582,7,1,90000
6642,2582,16,1,87000
6643,2582,25,1,55000
6644,2583,9,2,188000
6645,2583,19,3,131000
6646,2583,18,3,147000
6647,2584,12,1,510000
6648,2584,10,1,421000
6649,2585,10,1,421000
6650,2585,15,1,87000
6651,2585,21,1,67000
6652,2586,24,1,49000
6653,2587,1,2,147000
6654,2587,18,3,147000
6655,2588,14,1,252000
6656,2589,4,2,188000
6657,2589,7,2,90000
6658,2589,16,3,87000
6659,2590,21,2,67000
6660,2590,2,2,251000
6661,2591,1,3,147000
6662,2592,1,3,147000
6663,2592,16,2,87000
6664,2593,11,2,187000
6665,2593,3,2,212000
6666,2594,17,3,108000
6667,2594,19,2,131000
6668,2595,19,2,131000
6669,2595,2,2,251000
6670,2595,8,3,236000
6671,2596,25,2,55000
6672,2596,8,3,236000
6673,2597,8,2,236000
6674,2598,8,3,236000
6675,2598,11,2,187000
6676,2598,7,3,90000
6677,2599,4,2,188000
6678,2599,1,3,147000
6679,2600,7,2,90000
6680,2600,4,3,188000
6681,2600,18,1,147000
6682,2601,4,2,188000
6683,2601,11,2,187000
6684,2601,22,2,32000
6685,2602,20,2,43000
6686,2602,11,3,187000
6687,2602,14,2,252000
6688,2603,22,3,32000
6689,2604,12,2,510000
6690,2604,15,1,87000
6691,2604,16,1,87000
6692,2605,7,3,90000
6693,2606,12,2,510000
6694,2606,23,3,43000
6695,2606,4,3,188000
6696,2607,13,1,463000
6697,2607,5,1,108000
6698,2607,21,1,67000
6699,2608,20,2,43000
6700,2608,21,1,67000
6701,2608,9,3,188000
6702,2609,24,3,49000
6703,2609,21,2,67000
6704,2609,10,2,421000
6705,2610,14,3,252000
6706,2610,5,2,108000
6707,2610,13,1,463000
6708,2611,6,1,108000
6709,2611,21,1,67000
6710,2611,19,3,131000
6711,2612,9,2,188000
6712,2613,16,3,87000
6713,2613,8,2,236000
6714,2614,25,2,55000
6715,2614,23,1,43000
6716,2615,6,2,108000
6717,2615,25,1,55000
6718,2615,18,2,147000
6719,2616,11,3,187000
6720,2617,6,1,108000
6721,2617,18,1,147000
6722,2617,11,1,187000
6723,2618,13,12,463000
6724,2618,7,14,90000
6725,2619,10,16,421000
6726,2619,13,51,463000
6727,2619,15,25,87000
6728,2620,1,44,147000
6729,2620,18,50,147000
6730,2620,7,25,90000
6731,2621,16,23,87000
6732,2621,11,30,187000
6733,2621,23,15,43000
6734,2622,13,43,463000
6735,2622,17,12,108000
6736,2622,14,59,252000
6737,2622,18,34,147000
6738,2622,3,33,212000
6739,2623,4,25,188000
6740,2623,13,40,463000
6741,2623,3,131,212000
6742,2623,20,65,43000
6743,2623,23,124,43000
6744,2624,14,79,252000
6745,2624,12,97,510000
6746,2625,5,142,108000
6747,2625,12,85,510000
6748,2626,12,150,510000
6749,2626,1,32,147000
6750,2626,20,134,43000
6751,2626,10,72,421000
6752,2627,25,87,55000
6753,2627,16,55,87000
6754,2627,1,149,147000
6755,2627,14,54,252000
6756,2628,1,98,147000
6757,2628,16,80,87000
6758,2628,17,140,108000
6759,2628,7,24,90000
6760,2628,4,77,188000
6761,2629,22,39,32000
6762,2629,17,29,108000
6763,2629,5,109,108000
6764,2629,6,113,108000
6765,2629,23,103,43000
6766,2630,1,3,147000
6767,2630,24,1,49000
6768,2631,18,2,147000
6769,2632,3,36,212000
6770,2632,19,21,131000
6771,2632,8,61,236000
6772,2632,5,31,108000
6773,2633,16,55,87000
6774,2633,17,40,108000
6775,2634,20,63,43000
6776,2634,4,45,188000
6777,2634,15,77,87000
6778,2635,10,16,421000
6779,2635,16,35,87000
6780,2636,2,51,251000
6781,2636,14,75,252000
6782,2636,25,73,55000
6783,2636,20,75,43000
6784,2636,15,34,87000
6785,2637,19,39,131000
6786,2637,11,22,187000
6787,2638,16,66,87000
6788,2638,9,66,188000
6789,2638,2,26,251000
6790,2638,19,60,131000
6791,2639,7,18,90000
6792,2639,12,70,510000
6793,2639,8,16,236000
6794,2639,5,31,108000
6795,2639,17,62,108000
6796,2640,19,27,131000
6797,2640,17,65,108000
6798,2640,2,15,251000
6799,2641,17,48,108000
6800,2641,18,79,147000
6801,2641,5,49,108000
6802,2641,1,62,147000
6803,2641,14,61,252000
6804,2642,5,24,108000
6805,2642,19,39,131000
6806,2642,16,35,87000
6807,2642,14,75,252000
6808,2642,21,53,67000
6809,2643,13,55,463000
6810,2643,8,76,236000
6811,2644,24,49,49000
6812,2644,15,13,87000
6813,2645,18,49,147000
6814,2645,15,41,87000
6815,2645,19,31,131000
6816,2646,8,48,236000
6817,2646,1,55,147000
6818,2646,4,47,188000
6819,2647,4,38,188000
6820,2647,14,58,252000
6821,2647,23,50,43000
6822,2648,14,47,252000
6823,2648,12,41,510000
6824,2648,23,38,43000
6825,2648,15,52,87000
6826,2648,16,60,87000
6827,2649,19,1,131000
6828,2650,23,2,43000
6829,2650,11,3,187000
6830,2650,20,2,43000
6831,2651,15,3,87000
6832,2651,6,2,108000
6833,2651,5,2,108000
6834,2652,21,2,67000
6835,2652,24,2,49000
6836,2653,13,2,463000
6837,2654,22,1,32000
6838,2654,14,1,252000
6839,2654,8,3,236000
6840,2655,3,1,212000
6841,2655,19,1,131000
6842,2656,21,2,67000
6843,2657,18,2,147000
6844,2658,21,3,67000
6845,2658,14,3,252000
6846,2659,18,1,147000
6847,2659,17,1,108000
6848,2660,17,2,108000
6849,2660,19,1,131000
6850,2661,17,2,108000
6851,2661,16,2,87000
6852,2662,7,1,90000
6853,2663,24,2,49000
6854,2663,6,1,108000
6855,2663,12,2,510000
6856,2664,8,3,236000
6857,2665,5,1,108000
6858,2665,11,1,187000
6859,2666,6,2,108000
6860,2666,14,2,252000
6861,2667,23,2,43000
6862,2668,11,2,187000
6863,2668,22,2,32000
6864,2669,20,99,43000
6865,2669,10,58,421000
6866,2669,25,22,55000
6867,2670,19,75,131000
6868,2670,8,98,236000
6869,2670,9,143,188000
6870,2671,25,86,55000
6871,2671,4,122,188000
6872,2672,2,24,251000
6873,2672,17,101,108000
6874,2672,24,74,49000
6875,2672,12,125,510000
6876,2672,1,23,147000
6877,2673,23,42,43000
6878,2673,10,128,421000
6879,2674,18,56,147000
6880,2674,10,72,421000
6881,2674,21,143,67000
6882,2675,19,128,131000
6883,2675,25,114,55000
6884,2675,18,44,147000
6885,2675,15,83,87000
6886,2676,7,138,90000
6887,2676,6,85,108000
6888,2676,25,31,55000
6889,2676,22,34,32000
6890,2677,7,128,90000
6891,2677,11,112,187000
6892,2677,12,127,510000
6893,2677,18,93,147000
6894,2678,3,25,212000
6895,2678,5,27,108000
6896,2678,11,92,187000
6897,2678,25,147,55000
6898,2679,5,1,108000
6899,2680,22,2,32000
6900,2680,17,1,108000
6901,2681,10,24,421000
6902,2681,2,23,251000
6903,2681,11,34,187000
6904,2681,17,25,108000
6905,2681,7,58,90000
6906,2682,22,51,32000
6907,2682,11,54,187000
6908,2683,5,19,108000
6909,2683,10,46,421000
6910,2683,12,63,510000
6911,2683,18,50,147000
6912,2684,16,58,87000
6913,2684,7,71,90000
6914,2684,1,62,147000
6915,2684,3,76,212000
6916,2684,6,75,108000
6917,2685,20,48,43000
6918,2685,1,22,147000
6919,2685,24,57,49000
6920,2686,18,47,147000
6921,2686,11,18,187000
6922,2686,6,49,108000
6923,2686,7,73,90000
6924,2687,18,80,147000
6925,2687,4,16,188000
6926,2687,8,50,236000
6927,2687,1,72,147000
6928,2688,10,23,421000
6929,2688,15,27,87000
6930,2688,20,61,43000
6931,2689,22,19,32000
6932,2689,9,58,188000
6933,2689,15,65,87000
6934,2690,16,26,87000
6935,2690,12,23,510000
6936,2690,1,51,147000
6937,2690,18,31,147000
6938,2691,21,22,67000
6939,2691,14,72,252000
6940,2692,11,31,187000
6941,2692,5,29,108000
6942,2692,16,41,87000
6943,2692,15,24,87000
6944,2693,9,37,188000
6945,2693,21,54,67000
6946,2693,25,64,55000
6947,2693,5,78,108000
6948,2694,24,3,49000
6949,2695,20,2,43000
6950,2695,14,1,252000
6951,2695,4,3,188000
6952,2696,20,3,43000
6953,2696,24,3,49000
6954,2697,24,3,49000
6955,2698,15,2,87000
6956,2699,11,1,187000
6957,2700,8,1,236000
6958,2700,11,3,187000
6959,2701,7,2,90000
6960,2702,23,1,43000
6961,2702,22,3,32000
6962,2702,11,1,187000
6963,2703,21,2,67000
6964,2703,16,3,87000
6965,2703,14,3,252000
6966,2704,20,1,43000
6967,2705,6,3,108000
6968,2706,23,43,43000
6969,2706,11,36,187000
6970,2706,19,34,131000
6971,2707,2,51,251000
6972,2707,8,38,236000
6973,2707,12,51,510000
6974,2708,12,1,510000
6975,2708,5,1,108000
6976,2708,19,2,131000
6977,2709,24,2,49000
6978,2710,9,1,188000
6979,2710,19,2,131000
6980,2710,4,1,188000
6981,2711,8,3,236000
6982,2711,5,3,108000
6983,2711,16,3,87000
6984,2712,14,1,252000
6985,2712,17,3,108000
6986,2712,6,1,108000
6987,2713,14,3,252000
6988,2713,12,2,510000
6989,2714,25,31,55000
6990,2714,22,31,32000
6991,2714,3,70,212000
6992,2714,10,67,421000
6993,2715,3,74,212000
6994,2715,12,66,510000
6995,2715,6,97,108000
6996,2715,11,69,187000
6997,2716,20,90,43000
6998,2716,14,87,252000
6999,2716,11,38,187000
7000,2716,1,27,147000
7001,2717,23,38,43000
7002,2717,18,93,147000
7003,2717,7,69,90000
7004,2718,7,49,90000
7005,2718,2,36,251000
7006,2718,21,49,67000
7007,2718,14,14,252000
7008,2719,16,53,87000
7009,2719,11,37,187000
7010,2719,23,18,43000
7011,2719,13,27,463000
7012,2720,23,57,43000
7013,2720,22,13,32000
7014,2721,23,11,43000
7015,2721,4,11,188000
7016,2722,15,3,87000
7017,2723,8,3,236000
7018,2723,24,2,49000
7019,2723,1,1,147000
7020,2724,10,1,421000
7021,2725,25,1,55000
7022,2726,9,3,188000
7023,2727,24,2,49000
7024,2727,13,1,463000
7025,2728,3,2,212000
7026,2728,15,1,87000
7027,2728,20,2,43000
7028,2729,19,1,131000
7029,2730,6,1,108000
7030,2730,4,1,188000
7031,2731,3,1,212000
7032,2731,19,3,131000
7033,2732,7,1,90000
7034,2733,2,1,251000
7035,2733,23,3,43000
7036,2734,20,3,43000
7037,2734,16,1,87000
7038,2734,4,1,188000
7039,2735,13,2,463000
7040,2735,15,1,87000
7041,2735,18,2,147000
7042,2736,21,1,67000
7043,2736,24,2,49000
7044,2737,6,1,108000
7045,2737,15,1,87000
7046,2737,2,1,251000
7047,2738,24,3,49000
7048,2738,22,3,32000
7049,2739,4,1,188000
7050,2739,18,2,147000
7051,2739,19,3,131000
7052,2740,7,3,90000
7053,2740,20,2,43000
7054,2741,3,1,212000
7055,2742,7,3,90000
7056,2742,14,1,252000
7057,2743,22,2,32000
7058,2744,6,3,108000
7059,2744,22,1,32000
7060,2745,5,1,108000
7061,2745,20,3,43000
7062,2746,8,1,236000
7063,2746,19,3,131000
7064,2746,11,1,187000
7065,2747,24,3,49000
7066,2747,13,3,463000
7067,2748,25,2,55000
7068,2748,15,2,87000
7069,2748,21,1,67000
7070,2749,12,3,510000
7071,2749,24,1,49000
7072,2749,1,1,147000
7073,2750,11,3,187000
7074,2751,20,1,43000
7075,2751,1,2,147000
7076,2751,13,2,463000
7077,2752,14,3,252000
7078,2753,20,3,43000
7079,2753,17,2,108000
7080,2753,13,1,463000
7081,2754,14,1,252000
7082,2754,3,3,212000
7083,2754,4,1,188000
7084,2755,9,2,188000
7085,2755,12,3,510000
7086,2755,7,1,90000
7087,2756,8,67,236000
7088,2756,13,60,463000
7089,2756,17,41,108000
7090,2757,9,76,188000
7091,2757,1,106,147000
7092,2757,14,91,252000
7093,2757,13,61,463000
7094,2758,1,49,147000
7095,2758,22,25,32000
7096,2758,19,37,131000
7097,2758,18,71,147000
7098,2758,2,51,251000
7099,2759,15,62,87000
7100,2759,13,38,463000
7101,2759,8,62,236000
7102,2759,1,40,147000
7103,2759,14,63,252000
7104,2760,17,24,108000
7105,2760,11,41,187000
7106,2761,12,21,510000
7107,2761,22,57,32000
7108,2761,19,21,131000
7109,2761,6,75,108000
7110,2761,16,46,87000
7111,2762,8,79,236000
7112,2762,1,72,147000
7113,2762,11,57,187000
7114,2762,17,75,108000
7115,2762,4,67,188000
7116,2763,18,79,147000
7117,2763,7,64,90000
7118,2763,9,63,188000
7119,2763,16,46,87000
7120,2764,14,15,252000
7121,2764,7,32,90000
7122,2764,2,71,251000
7123,2765,14,20,252000
7124,2765,20,73,43000
7125,2765,24,77,49000
7126,2765,10,57,421000
7127,2765,21,23,67000
7128,2766,6,74,108000
7129,2766,24,42,49000
7130,2766,19,34,131000
7131,2767,19,31,131000
7132,2767,18,62,147000
7133,2768,2,55,251000
7134,2768,10,42,421000
7135,2768,13,63,463000
7136,2769,10,58,421000
7137,2769,15,39,87000
7138,2769,12,36,510000
7139,2769,3,56,212000
7140,2770,18,3,147000
7141,2771,9,1,188000
7142,2772,8,23,236000
7143,2772,2,42,251000
7144,2772,15,15,87000
7145,2772,13,27,463000
7146,2772,21,15,67000
7147,2773,3,73,212000
7148,2773,16,105,87000
7149,2773,2,53,251000
7150,2774,11,40,187000
7151,2774,5,52,108000
7152,2774,9,149,188000
7153,2775,16,103,87000
7154,2775,13,82,463000
7155,2775,19,45,131000
7156,2775,4,136,188000
7157,2775,7,57,90000
7158,2776,18,150,147000
7159,2776,24,23,49000
7160,2777,16,97,87000
7161,2777,25,68,55000
7162,2778,20,1,43000
7163,2779,8,1,236000
7164,2779,3,1,212000
7165,2780,20,57,43000
7166,2780,4,44,188000
7167,2780,23,12,43000
7168,2780,17,47,108000
7169,2781,1,18,147000
7170,2781,22,48,32000
7171,2781,19,60,131000
7172,2781,18,25,147000
7173,2781,11,54,187000
7174,2782,15,21,87000
7175,2782,13,22,463000
7176,2782,7,44,90000
7177,2783,15,17,87000
7178,2783,10,26,421000
7179,2783,18,15,147000
7180,2784,12,3,510000
7181,2784,17,2,108000
7182,2785,19,1,131000
7183,2785,24,2,49000
7184,2785,9,3,188000
7185,2786,14,3,252000
7186,2786,6,1,108000
7187,2786,13,1,463000
7188,2787,9,1,188000
7189,2788,23,3,43000
7190,2788,11,2,187000
7191,2789,4,2,188000
7192,2789,12,3,510000
7193,2789,7,1,90000
7194,2790,15,1,87000
7195,2790,19,2,131000
7196,2790,1,2,147000
7197,2791,7,2,90000
7198,2792,3,1,212000
7199,2792,24,1,49000
7200,2792,16,1,87000
7201,2793,5,1,108000
7202,2794,14,2,252000
7203,2794,9,2,188000
7204,2794,10,1,421000
7205,2795,4,1,188000
7206,2796,24,2,49000
7207,2796,22,3,32000
7208,2796,15,2,87000
7209,2797,12,1,510000
7210,2797,10,3,421000
7211,2798,6,3,108000
7212,2799,1,2,147000
7213,2799,23,1,43000
7214,2800,5,1,108000
7215,2801,14,34,252000
7216,2801,2,43,251000
7217,2801,23,30,43000
7218,2802,12,18,510000
7219,2802,3,63,212000
7220,2803,19,75,131000
7221,2803,7,15,90000
7222,2804,15,67,87000
7223,2804,24,45,49000
7224,2804,9,73,188000
7225,2805,19,31,131000
7226,2805,21,60,67000
7227,2805,4,47,188000
7228,2806,3,20,212000
7229,2806,15,29,87000
7230,2806,1,59,147000
7231,2806,8,74,236000
7232,2807,6,79,108000
7233,2807,14,41,252000
7234,2807,3,36,212000
7235,2807,24,36,49000
7236,2807,7,78,90000
7237,2808,17,77,108000
7238,2808,15,40,87000
7239,2808,20,23,43000
7240,2809,1,22,147000
7241,2809,17,66,108000
7242,2809,16,42,87000
7243,2809,8,23,236000
7244,2810,18,41,147000
7245,2810,19,65,131000
7246,2810,25,29,55000
7247,2810,23,76,43000
7248,2810,4,44,188000
7249,2811,17,62,108000
7250,2811,12,40,510000
7251,2811,20,55,43000
7252,2811,6,42,108000
7253,2811,22,33,32000
7254,2812,17,3,108000
7255,2813,15,2,87000
7256,2813,20,2,43000
7257,2814,9,2,188000
7258,2815,1,2,147000
7259,2816,8,3,236000
7260,2817,24,2,49000
7261,2817,7,3,90000
7262,2817,16,3,87000
7263,2818,1,56,147000
7264,2818,20,59,43000
7265,2819,23,3,43000
7266,2819,20,1,43000
7267,2819,4,1,188000
7268,2820,22,1,32000
7269,2820,7,2,90000
7270,2820,5,1,108000
7271,2821,7,3,90000
7272,2821,3,1,212000
7273,2822,7,3,90000
7274,2822,17,1,108000
7275,2822,8,1,236000
7276,2823,2,3,251000
7277,2823,6,1,108000
7278,2823,17,1,108000
7279,2824,11,3,187000
7280,2824,3,3,212000
7281,2824,24,1,49000
7282,2825,5,45,108000
7283,2825,3,49,212000
7284,2825,21,112,67000
7285,2826,15,38,87000
7286,2826,24,44,49000
7287,2826,7,56,90000
7288,2827,16,49,87000
7289,2827,17,83,108000
7290,2827,12,60,510000
7291,2828,2,55,251000
7292,2828,10,116,421000
7293,2828,3,127,212000
7294,2829,16,33,87000
7295,2829,9,94,188000
7296,2830,15,35,87000
7297,2830,18,73,147000
7298,2830,13,48,463000
7299,2831,17,71,108000
7300,2831,3,116,212000
7301,2831,8,99,236000
7302,2831,23,55,43000
7303,2832,16,133,87000
7304,2832,15,27,87000
7305,2833,24,55,49000
7306,2833,15,81,87000
7307,2833,13,133,463000
7308,2833,19,70,131000
7309,2833,20,50,43000
7310,2834,9,103,188000
7311,2834,18,21,147000
7312,2834,16,76,87000
7313,2835,17,98,108000
7314,2835,24,68,49000
7315,2835,14,35,252000
7316,2835,13,42,463000
7317,2835,4,127,188000
7318,2836,2,137,251000
7319,2836,8,109,236000
7320,2836,7,78,90000
7321,2836,20,137,43000
7322,2836,22,135,32000
7323,2837,9,61,188000
7324,2837,4,35,188000
7325,2838,8,73,236000
7326,2838,20,35,43000
7327,2838,25,69,55000
7328,2838,23,45,43000
7329,2839,11,26,187000
7330,2839,2,142,251000
7331,2839,13,43,463000
7332,2840,23,45,43000
7333,2840,18,74,147000
7334,2840,13,135,463000
7335,2840,17,75,108000
7336,2841,15,49,87000
7337,2841,12,140,510000
7338,2841,22,85,32000
7339,2841,6,120,108000
7340,2841,21,96,67000
7341,2842,11,1,187000
7342,2842,4,3,188000
7343,2842,20,2,43000
7344,2843,14,1,252000
7345,2843,8,3,236000
7346,2844,8,1,236000
7347,2845,8,1,236000
7348,2846,17,1,108000
7349,2847,4,3,188000
7350,2847,7,3,90000
7351,2848,24,1,49000
7352,2848,12,2,510000
7353,2848,9,3,188000
7354,2849,16,2,87000
7355,2849,9,3,188000
7356,2849,3,1,212000
7357,2850,24,1,49000
7358,2850,25,1,55000
7359,2850,9,3,188000
7360,2851,7,2,90000
7361,2852,19,1,131000
7362,2853,1,3,147000
7363,2854,18,2,147000
7364,2854,10,2,421000
7365,2854,17,1,108000
7366,2855,7,2,90000
7367,2855,18,3,147000
7368,2856,22,36,32000
7369,2856,2,53,251000
7370,2857,22,44,32000
7371,2857,21,60,67000
7372,2857,7,47,90000
7373,2858,19,20,131000
7374,2858,9,44,188000
7375,2858,24,20,49000
7376,2859,17,50,108000
7377,2859,11,11,187000
7378,2860,1,82,147000
7379,2860,21,95,67000
7380,2860,3,130,212000
7381,2860,2,126,251000
7382,2860,24,108,49000
7383,2861,6,98,108000
7384,2861,21,38,67000
7385,2861,19,62,131000
7386,2862,22,20,32000
7387,2862,3,71,212000
7388,2862,19,120,131000
7389,2863,16,140,87000
7390,2863,22,22,32000
7391,2863,24,123,49000
7392,2863,5,87,108000
7393,2864,19,49,131000
7394,2864,5,81,108000
7395,2864,7,126,90000
7396,2864,21,69,67000
7397,2865,23,100,43000
7398,2865,20,85,43000
7399,2865,22,83,32000
7400,2865,2,128,251000
7401,2866,13,22,463000
7402,2866,11,10,187000
7403,2866,23,55,43000
7404,2866,1,13,147000
7405,2867,8,42,236000
7406,2867,12,55,510000
7407,2867,4,66,188000
7408,2867,21,28,67000
7409,2868,10,51,421000
7410,2868,5,32,108000
7411,2868,8,55,236000
7412,2869,24,39,49000
7413,2869,20,39,43000
7414,2869,25,76,55000
7415,2869,1,79,147000
7416,2869,7,15,90000
7417,2870,6,15,108000
7418,2870,9,67,188000
7419,2870,15,51,87000
7420,2871,20,75,43000
7421,2871,25,60,55000
7422,2872,21,15,67000
7423,2872,12,48,510000
7424,2872,20,19,43000
7425,2873,1,52,147000
7426,2873,5,32,108000
7427,2873,23,63,43000
7428,2873,17,31,108000
7429,2874,18,36,147000
7430,2874,15,79,87000
7431,2875,8,68,236000
7432,2875,22,64,32000
7433,2875,25,63,55000
7434,2876,12,73,510000
7435,2876,15,72,87000
7436,2876,9,37,188000
7437,2877,10,71,421000
7438,2877,22,50,32000
7439,2877,23,39,43000
7440,2878,19,65,131000
7441,2878,3,23,212000
7442,2878,4,52,188000
7443,2879,15,32,87000
7444,2879,3,21,212000
7445,2879,4,44,188000
7446,2879,20,19,43000
7447,2879,14,47,252000
7448,2880,23,29,43000
7449,2880,22,40,32000
7450,2880,16,75,87000
7451,2880,2,42,251000
7452,2881,9,2,188000
7453,2881,10,3,421000
7454,2881,17,2,108000
7455,2882,24,2,49000
7456,2883,11,3,187000
7457,2884,4,1,188000
7458,2884,2,2,251000
7459,2884,11,2,187000
7460,2885,2,2,251000
7461,2886,11,2,187000
7462,2887,11,13,187000
7463,2887,24,45,49000
7464,2887,9,30,188000
7465,2888,14,18,252000
7466,2888,25,58,55000
7467,2888,20,29,43000
7468,2888,1,52,147000
7469,2889,21,100,67000
7470,2889,13,72,463000
7471,2889,23,41,43000
7472,2889,2,68,251000
7473,2889,19,65,131000
7474,2890,7,23,90000
7475,2890,18,124,147000
7476,2890,13,75,463000
7477,2890,15,89,87000
7478,2891,21,72,67000
7479,2891,22,108,32000
7480,2891,15,129,87000
7481,2892,15,124,87000
7482,2892,4,150,188000
7483,2892,22,47,32000
7484,2892,19,46,131000
7485,2892,25,104,55000
7486,2893,6,3,108000
7487,2893,13,1,463000
7488,2894,9,1,188000
7489,2895,19,3,131000
7490,2896,10,3,421000
7491,2896,25,2,55000
7492,2897,16,1,87000
7493,2898,9,59,188000
7494,2898,21,37,67000
7495,2898,25,55,55000
7496,2898,23,65,43000
7497,2899,13,55,463000
7498,2899,8,54,236000
7499,2899,21,64,67000
7500,2900,23,79,43000
7501,2900,10,104,421000
7502,2900,15,81,87000
7503,2901,19,111,131000
7504,2901,8,101,236000
7505,2901,16,120,87000
7506,2901,25,99,55000
7507,2902,20,43,43000
7508,2902,13,38,463000
7509,2902,6,119,108000
7510,2902,14,118,252000
7511,2903,4,22,188000
7512,2903,8,47,236000
7513,2903,23,22,43000
7514,2903,12,24,510000
7515,2904,17,27,108000
7516,2904,16,55,87000
7517,2904,8,18,236000
7518,2904,12,24,510000
7519,2904,10,49,421000
7520,2905,14,3,252000
7521,2905,18,2,147000
7522,2905,16,2,87000
7523,2906,25,3,55000
7524,2906,17,1,108000
7525,2906,8,2,236000
7526,2907,21,1,67000
7527,2907,23,2,43000
7528,2907,25,1,55000
7529,2908,12,2,510000
7530,2908,25,3,55000
7531,2909,11,2,187000
7532,2909,3,3,212000
7533,2909,16,3,87000
7534,2910,4,1,188000
7535,2910,11,1,187000
7536,2910,10,3,421000
7537,2911,18,1,147000
7538,2911,10,1,421000
7539,2911,1,3,147000
7540,2912,24,1,49000
7541,2913,5,3,108000
7542,2913,21,1,67000
7543,2914,11,1,187000
7544,2914,1,2,147000
7545,2914,18,2,147000
7546,2915,4,2,188000
7547,2915,24,3,49000
7548,2915,25,1,55000
7549,2916,7,2,90000
7550,2916,23,3,43000
7551,2916,5,1,108000
7552,2917,3,3,212000
7553,2917,14,1,252000
7554,2917,24,3,49000
7555,2918,15,3,87000
7556,2918,10,1,421000
7557,2919,25,2,55000
7558,2920,12,2,510000
7559,2920,15,3,87000
7560,2920,16,2,87000
7561,2921,8,3,236000
7562,2922,1,87,147000
7563,2922,5,25,108000
7564,2922,22,102,32000
7565,2922,3,79,212000
7566,2923,6,2,108000
7567,2924,23,2,43000
7568,2924,21,1,67000
7569,2924,19,1,131000
7570,2925,10,2,421000
7571,2926,4,3,188000
7572,2926,23,2,43000
7573,2927,12,1,510000
7574,2927,24,3,49000
7575,2927,25,3,55000
7576,2928,12,3,510000
7577,2929,11,2,187000
7578,2930,12,55,510000
7579,2930,5,20,108000
7580,2930,9,59,188000
7581,2930,11,71,187000
7582,2931,23,31,43000
7583,2931,11,50,187000
7584,2932,11,29,187000
7585,2932,6,35,108000
7586,2932,2,37,251000
7587,2932,9,61,188000
7588,2932,8,48,236000
7589,2933,18,59,147000
7590,2933,19,23,131000
7591,2933,1,27,147000
7592,2933,25,71,55000
7593,2934,8,47,236000
7594,2934,19,50,131000
7595,2934,17,25,108000
7596,2934,12,74,510000
7597,2935,7,1,90000
7598,2936,3,3,212000
7599,2936,24,3,49000
7600,2936,18,3,147000
7601,2937,5,1,108000
7602,2937,1,1,147000
7603,2938,22,1,32000
7604,2938,7,1,90000
7605,2939,6,1,108000
7606,2940,25,3,55000
7607,2940,8,2,236000
7608,2941,23,1,43000
7609,2942,2,1,251000
7610,2942,22,3,32000
7611,2942,13,2,463000
7612,2943,3,3,212000
7613,2944,23,1,43000
7614,2944,12,2,510000
7615,2945,15,37,87000
7616,2945,3,29,212000
7617,2945,16,45,87000
7618,2945,2,42,251000
7619,2946,6,26,108000
7620,2946,24,46,49000
7621,2946,20,62,43000
7622,2946,17,73,108000
7623,2947,15,62,87000
7624,2947,1,18,147000
7625,2947,10,42,421000
7626,2947,9,58,188000
